Energy,Q1 Delta1,Q1 Lorentz1,Q1 Linear1,Q2 Delta1,Q2 Lorentz1,Q2 Linear1,Q3 Delta1,Q3 Lorentz1,Q3 Linear1,Data,Q,Delta1_cen,Delta1_amp,Lorentz1_wid,Lorentz1_cen,Lorentz1_amp,Linear1_slope,Linear1_intercept,
-1987.5,0.0,0.000632315114435,0.525498398301,2.1144871398e-11,0.904810171139,0.225808911484,0.0,0.00119670847838,0.408728759168,0.922349,0.52531,47.585826682745534,5.798736765427748e-06,0.025622326778149795,47.585826682745534,0.952987062806093,1.152087630036549e-05,0.548396139947682,
-1982.5,0.0,0.000769643644845,0.525556002682,2.2347410003e-11,0.907690678021,0.225713833172,9.65021333013e-11,0.634014443711,0.408713031926,0.930449,0.72917,-57.22839603506837,1.2153211770282724e-10,0.10240598591935479,-57.22839603506837,2.5189118767396286,-1.901566232862644e-05,0.18801528260590614,
-1977.5,5.13755478523e-07,0.437435386433,0.525613607064,2.23442816182e-11,0.908402506597,0.225618754861,9.8760115692e-11,0.635420571691,0.408697304683,0.93831,0.9234,17.606124722085852,7.628637721524001e-10,0.028368413856848185,17.606124722085852,1.308644565799403,-3.14544845658099e-06,0.40247718036034463,
-1972.5,5.25319141558e-07,0.439785197576,0.525671211445,2.23609214996e-11,0.909486115344,0.225523676549,9.89512645576e-11,0.636732631542,0.408681577441,0.945694,
-1967.5,5.27903954496e-07,0.441982742669,0.525728815827,2.24075127184e-11,0.911648295976,0.225428598237,9.91870989214e-11,0.638291536746,0.408665850199,0.952361,
-1962.5,5.30387565688e-07,0.444075310244,0.525786420208,2.24941936938e-11,0.915380117203,0.225333519926,9.94904949815e-11,0.64027267661,0.408650122956,0.958073,
-1957.5,5.32716686477e-07,0.446031180123,0.52584402459,2.26247100743e-11,0.920847377027,0.225238441614,9.98837413133e-11,0.642827186263,0.408634395714,0.962693,
-1952.5,5.34842527845e-07,0.447813325303,0.525901628971,2.27768109745e-11,0.927110524046,0.225143363303,1.00373284092e-10,0.645997250651,0.408618668472,0.96649,
-1947.5,5.36720939763e-07,0.449386360501,0.525959233353,2.29203142366e-11,0.932945250106,0.225048284991,1.00898025745e-10,0.649382621851,0.40860294123,0.969832,
-1942.5,5.38351165747e-07,0.450750953659,0.526016837734,2.30246666862e-11,0.937122833708,0.224953206679,1.01379133993e-10,0.652475412976,0.408587213987,0.97309,
-1937.5,5.39741184677e-07,0.451914250661,0.526074442116,2.30593381351e-11,0.938416067474,0.224858128368,1.0173757291e-10,0.654768338885,0.408571486745,0.976633,
-1932.5,5.40900254624e-07,0.452884224552,0.526132046497,2.30052467827e-11,0.936087727042,0.224763050056,1.01894011141e-10,0.655752146847,0.408555759503,0.980749,
-1927.5,5.41836513727e-07,0.453667818443,0.526189650879,2.28898715605e-11,0.931348800939,0.224667971744,1.01802711095e-10,0.655138213742,0.40854003226,0.985389,
-1922.5,5.42591135574e-07,0.454300059782,0.52624725526,2.27547292226e-11,0.925900275112,0.224572893433,1.01552915441e-10,0.653518388026,0.408524305018,0.990422,
-1917.5,5.4333467298e-07,0.454925438216,0.526304859642,2.2642037386e-11,0.921447305059,0.224477815121,1.0126993036e-10,0.651702298056,0.408508577776,0.995717,
-1912.5,5.44274123496e-07,0.455717522856,0.526362464023,2.25939933222e-11,0.919691868787,0.224382736809,1.01080228951e-10,0.65050262613,0.408492850534,1.00114,
-1907.5,5.45615942058e-07,0.45684891096,0.526420068405,2.26406793188e-11,0.921816427909,0.224287658498,1.01109846024e-10,0.650728945654,0.408477123291,1.00658,
-1902.5,5.47566563697e-07,0.458492166239,0.526477672786,2.27632110752e-11,0.926954004258,0.224192580186,1.01447921076e-10,0.652948507296,0.408461396049,1.01197,
-1897.5,5.50274291605e-07,0.460770375345,0.526535277168,2.29277259599e-11,0.933712605795,0.224097501874,1.02033309991e-10,0.656748116622,0.408445668807,1.01727,
-1892.5,5.53645907478e-07,0.463602175822,0.526592881549,2.3099752183e-11,0.940701108878,0.224002423563,1.02764592134e-10,0.661471234863,0.408429941564,1.02244,
-1887.5,5.57525860703e-07,0.466856724074,0.526650485931,2.32447542776e-11,0.946526498407,0.223907345251,1.03539543759e-10,0.666461124947,0.408414214322,1.02742,
-1882.5,5.61755305708e-07,0.470401205485,0.526708090312,2.33367206512e-11,0.95016116338,0.22381226694,1.04255642453e-10,0.671059152902,0.40839848708,1.03214,
-1877.5,5.66177636785e-07,0.474104732536,0.526765694694,2.33838271516e-11,0.952008034401,0.223717188628,1.04833804826e-10,0.674760677019,0.408382759838,1.03631,
-1872.5,5.70639707561e-07,0.47783932228,0.526823299075,2.34046671141e-11,0.952834811975,0.223622110316,1.05287595238e-10,0.677665374089,0.408367032595,1.03963,
-1867.5,5.74996410265e-07,0.481483774439,0.526880903457,2.34183440674e-11,0.953412208113,0.223527032005,1.0565527494e-10,0.680022064585,0.408351305353,1.04177,
-1862.5,5.79105056158e-07,0.484918832836,0.526938507838,2.34439168881e-11,0.954508257097,0.223431953693,1.05976194749e-10,0.682083607611,0.408335578111,1.04241,
-1857.5,5.82826415834e-07,0.488028158712,0.52699611222,2.34945573761e-11,0.956638810238,0.223336875381,1.06289270432e-10,0.684099908874,0.408319850868,1.04141,
-1852.5,5.86017900092e-07,0.49069254489,0.527053716601,2.35595385916e-11,0.959319564416,0.22324179707,1.06623103968e-10,0.686253196351,0.408304123626,1.03925,
-1847.5,5.88609809761e-07,0.492854863727,0.527111320983,2.36208498336e-11,0.961811284762,0.223146718758,1.06964558925e-10,0.688453415984,0.408288396384,1.03656,
